 5.08042724e-01  5.08042724e-01 
 4.24237610e-01  4.24237610e-01 
 4.70173232e-01  4.70173232e-01 
 4.71684365e-01  4.71684365e-01 
 4.27487335e-01  4.27487335e-01 
 5.42753739e-01  5.42753739e-01 
 5.16561948e-01  5.16561948e-01 
 4.60752081e-01  4.60752081e-01 
 4.69860789e-01  4.69860789e-01 
 4.44748799e-01  4.44748799e-01 
 4.77997313e-01  4.77997313e-01 
 4.51408228e-01  4.51408228e-01 
 4.49422082e-01  4.49422082e-01 
 4.79195960e-01  4.79195960e-01 
 4.77612211e-01  4.77612211e-01 
 4.55515438e-01  4.55515438e-01 
 4.73025517e-01  4.73025517e-01 
 4.58263888e-01  4.58263888e-01 
 4.99047044e-01  4.99047044e-01 
 4.68074490e-01  4.68074490e-01 
 4.77439514e-01  4.77439514e-01 
 4.82481362e-01  4.82481362e-01 
 4.85205402e-01  4.85205402e-01 
 4.32027775e-01  4.32027775e-01 
 5.01046181e-01  5.01046181e-01 
 4.85806059e-01  4.85806059e-01 
 4.41100982e-01  4.41100982e-01 
 4.36013550e-01  4.36013550e-01 
 3.71394349e-01  3.71394349e-01 
 4.37491876e-01  4.37491876e-01 
 4.46886204e-01  4.46886204e-01 
 4.45586430e-01  4.45586430e-01 
 4.29839742e-01  4.29839742e-01 
 4.88807804e-01  4.88807804e-01 
 4.56672796e-01  4.56672796e-01 
 4.26290432e-01  4.26290432e-01 
 4.30867622e-01  4.30867622e-01 
 4.27440183e-01  4.27440183e-01 
 4.93094384e-01  4.93094384e-01 
 4.88797361e-01  4.88797361e-01 
 5.21913248e-01  5.21913248e-01 
 4.86959496e-01  4.86959496e-01 
 4.38226832e-01  4.38226832e-01 
 4.07216126e-01  4.07216126e-01 
 4.24409371e-01  4.24409371e-01 
 4.51996678e-01  4.51996678e-01 
 3.78346558e-01  3.78346558e-01 
 5.39051153e-01  5.39051153e-01 
 4.34932530e-01  4.34932530e-01 
 4.13553800e-01  4.13553800e-01 
 4.82252449e-01  4.82252449e-01 
 5.16655074e-01  5.16655074e-01 
 4.91030324e-01  4.91030324e-01 
 4.29835968e-01  4.29835968e-01 
 4.60262447e-01  4.60262447e-01 
 4.22845187e-01  4.22845187e-01 
 4.95122895e-01  4.95122895e-01 
 4.97695601e-01  4.97695601e-01 
 4.04270211e-01  4.04270211e-01 
 4.85423907e-01  4.85423907e-01 
 4.73661923e-01  4.73661923e-01 
 4.77971008e-01  4.77971008e-01 
 4.55168925e-01  4.55168925e-01 
 4.53877495e-01  4.53877495e-01 
 4.84585998e-01  4.84585998e-01 
 4.75816320e-01  4.75816320e-01 
 5.26388762e-01  5.26388762e-01 
 4.39781823e-01  4.39781823e-01 
 4.75185634e-01  4.75185634e-01 
 5.16029922e-01  5.16029922e-01 
 4.64748613e-01  4.64748613e-01 
 4.80988348e-01  4.80988348e-01 
 4.95681673e-01  4.95681673e-01 
 4.75395594e-01  4.75395594e-01 
 4.31840510e-01  4.31840510e-01 
 4.76453485e-01  4.76453485e-01 
 4.45526251e-01  4.45526251e-01 
 4.56107662e-01  4.56107662e-01 
 5.15156184e-01  5.15156184e-01 
 4.06636387e-01  4.06636387e-01 
 4.85343235e-01  4.85343235e-01 
 4.79492216e-01  4.79492216e-01 
 4.50951419e-01  4.50951419e-01 
 4.88470373e-01  4.88470373e-01 
 5.15301060e-01  5.15301060e-01 
 4.14748509e-01  4.14748509e-01 
 4.73371539e-01  4.73371539e-01 
 5.13077239e-01  5.13077239e-01 
 4.78466571e-01  4.78466571e-01 
 4.89467290e-01  4.89467290e-01 
 3.86694831e-01  3.86694831e-01 
 4.41099379e-01  4.41099379e-01 
 3.88778614e-01  3.88778614e-01 
 4.52892465e-01  4.52892465e-01 
 4.64231124e-01  4.64231124e-01 
 4.72322872e-01  4.72322872e-01 
 4.66458673e-01  4.66458673e-01 
 4.04876891e-01  4.04876891e-01 
 5.12304847e-01  5.12304847e-01 
 4.99469030e-01  4.99469030e-01 
 4.30667103e-01  4.30667103e-01 
 4.64910076e-01  4.64910076e-01 
 4.69308687e-01  4.69308687e-01 
 4.52968597e-01  4.52968597e-01 
 4.18299145e-01  4.18299145e-01 
 4.84780231e-01  4.84780231e-01 
 4.54991790e-01  4.54991790e-01 
 4.45768497e-01  4.45768497e-01 
 4.87050760e-01  4.87050760e-01 
